symbol,action,verdict,confidence,size,reasoning,timestamp
DIS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DIS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:08:55.35108+00
NFLX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NFLX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:08:57.36987+00
UBER,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for UBER: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:08:59.389163+00
BTC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BTC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:09:01.409006+00
ETH,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ETH: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:09:03.427047+00
SOL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SOL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:09:05.445699+00
DOGE,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DOGE: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:09:07.465044+00
ADA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ADA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:09:09.484019+00
AVAX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVAX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:09:11.504634+00
LINK,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for LINK: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:09:13.527828+00
SPY,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SPY: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:15.605266+00
QQQ,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for QQQ: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:17.624012+00
IWM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for IWM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:19.64182+00
AAPL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AAPL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:21.661039+00
MSFT,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSFT: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:23.67872+00
NVDA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NVDA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:25.699197+00
AMZN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMZN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:27.716961+00
META,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for META: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:29.738051+00
GOOGL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GOOGL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:31.758874+00
TSLA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for TSLA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:33.779804+00
AMD,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMD: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:35.800195+00
SMCI,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SMCI: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:37.820631+00
PLTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for PLTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:39.840318+00
AVGO,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVGO: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:41.860714+00
COIN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for COIN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:43.877748+00
MSTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:45.898791+00
MARA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MARA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:47.916396+00
JPM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for JPM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:49.934735+00
BAC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BAC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:51.954264+00
GS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:53.971627+00
DIS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DIS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:55.99236+00
NFLX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NFLX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:10:58.013848+00
UBER,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for UBER: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:11:00.036678+00
BTC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BTC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:11:02.057955+00
ETH,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ETH: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:11:04.077445+00
SOL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SOL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:11:06.099065+00
DOGE,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DOGE: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:11:08.119858+00
ADA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ADA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:11:10.138367+00
AVAX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVAX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:11:12.158967+00
LINK,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for LINK: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:11:14.179176+00
SPY,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SPY: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:16.235369+00
QQQ,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for QQQ: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:18.256974+00
IWM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for IWM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:20.276887+00
AAPL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AAPL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:22.29665+00
MSFT,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSFT: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:24.317487+00
NVDA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NVDA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:26.338355+00
AMZN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMZN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:28.358955+00
META,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for META: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:30.377352+00
GOOGL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GOOGL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:32.397295+00
TSLA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for TSLA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:34.415867+00
AMD,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMD: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:36.437051+00
SMCI,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SMCI: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:38.455492+00
PLTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for PLTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:40.475305+00
AVGO,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVGO: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:42.494493+00
COIN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for COIN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:44.512406+00
MSTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:46.530947+00
MARA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MARA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:48.550102+00
JPM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for JPM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:50.570897+00
BAC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BAC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:52.591165+00
GS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:54.612066+00
DIS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DIS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:56.632912+00
NFLX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NFLX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:12:58.652205+00
UBER,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for UBER: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:13:00.672327+00
BTC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BTC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:13:02.6921+00
ETH,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ETH: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:13:04.71195+00
SOL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SOL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:13:06.729785+00
DOGE,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DOGE: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:13:08.748947+00
ADA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ADA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:13:10.766254+00
AVAX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVAX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:13:12.783797+00
LINK,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for LINK: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:13:14.804021+00
SPY,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SPY: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:16.874109+00
QQQ,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for QQQ: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:18.892353+00
IWM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for IWM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:20.910612+00
AAPL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AAPL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:22.936339+00
MSFT,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSFT: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:24.957093+00
NVDA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NVDA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:26.980967+00
AMZN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMZN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:29.000262+00
META,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for META: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:31.021238+00
GOOGL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GOOGL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:33.040952+00
TSLA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for TSLA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:35.060889+00
AMD,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMD: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:37.082001+00
SMCI,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SMCI: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:39.102521+00
PLTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for PLTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:41.121429+00
AVGO,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVGO: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:43.141177+00
COIN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for COIN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:45.159501+00
MSTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:47.177654+00
MARA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MARA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:49.197294+00
JPM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for JPM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:51.217346+00
BAC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BAC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:53.236001+00
GS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:55.25647+00
DIS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DIS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:57.274374+00
NFLX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NFLX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:14:59.293342+00
UBER,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for UBER: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:15:01.314207+00
BTC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BTC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:15:03.334758+00
ETH,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ETH: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:15:05.35381+00
SOL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SOL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:15:07.373914+00
DOGE,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DOGE: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:15:09.394075+00
ADA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ADA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:15:11.413425+00
AVAX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVAX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:15:13.432067+00
LINK,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for LINK: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:15:15.452338+00
SPY,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SPY: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:17.531906+00
QQQ,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for QQQ: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:19.552141+00
IWM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for IWM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:21.572226+00
AAPL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AAPL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:23.59066+00
MSFT,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSFT: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:25.608635+00
NVDA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NVDA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:27.629668+00
AMZN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMZN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:29.649682+00
META,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for META: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:31.670962+00
GOOGL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GOOGL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:33.691832+00
TSLA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for TSLA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:35.711692+00
AMD,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMD: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:37.73041+00
SMCI,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SMCI: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:39.748386+00
PLTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for PLTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:41.767492+00
AVGO,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVGO: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:43.786083+00
COIN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for COIN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:45.803576+00
MSTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:47.821089+00
MARA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MARA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:49.840608+00
JPM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for JPM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:51.860248+00
BAC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BAC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:53.881196+00
GS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:55.901618+00
DIS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DIS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:57.922255+00
NFLX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NFLX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:16:59.941662+00
UBER,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for UBER: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:17:01.961427+00
BTC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BTC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:17:03.981484+00
ETH,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ETH: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:17:06.001895+00
SOL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SOL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:17:08.021904+00
DOGE,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DOGE: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:17:10.042313+00
ADA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for ADA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:17:12.059407+00
AVAX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVAX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:17:14.078703+00
LINK,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for LINK: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:17:16.102391+00
SPY,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SPY: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:18.177979+00
QQQ,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for QQQ: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:20.196482+00
IWM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for IWM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:22.21348+00
AAPL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AAPL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:24.234498+00
MSFT,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSFT: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:26.254359+00
NVDA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NVDA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:28.274724+00
AMZN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMZN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:30.293503+00
META,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for META: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:32.313327+00
GOOGL,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GOOGL: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:34.333115+00
TSLA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for TSLA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:36.353018+00
AMD,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AMD: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:38.374601+00
SMCI,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for SMCI: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:40.393063+00
PLTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for PLTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:42.40938+00
AVGO,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for AVGO: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:44.427473+00
COIN,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for COIN: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:46.447847+00
MSTR,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MSTR: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:48.465965+00
MARA,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for MARA: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:50.484725+00
JPM,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for JPM: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:52.503761+00
BAC,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for BAC: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:54.522982+00
GS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for GS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:56.542348+00
DIS,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for DIS: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:18:58.561685+00
NFLX,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for NFLX: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:19:00.582095+00
UBER,BUY,EXECUTE,0.83,3.33,"Score-weighted consensus for UBER: tech=1.0, fund=0.5, sent=1.0 → avg=0.83 → BUY",2026-02-24 10:19:02.603089+00
